,Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Labeled Division Name,Labeled Department Name,Labeled Class Name
18816,1047,58,4,1,4,0,0,13
15548,867,24,5,1,0,1,4,8
16472,935,46,5,1,0,0,4,17
12256,868,35,5,1,5,0,4,8
21481,861,46,3,1,0,0,4,8
9553,1104,38,5,1,1,0,1,3
6870,936,35,5,1,1,2,2,11
10688,1083,32,5,1,1,0,1,3
20133,1059,30,5,1,0,1,0,13
512,1078,49,5,1,3,0,1,3
16295,936,62,5,1,0,1,2,11
7846,1078,44,5,1,1,1,1,3
12214,1091,36,3,1,0,0,1,3
10871,863,56,5,1,0,0,4,8
9999,817,49,5,1,1,1,4,0
13574,1077,44,5,1,1,0,1,3
22851,1107,42,3,1,2,1,1,3
187,596,41,5,1,2,0,5,19
4249,1081,30,5,1,0,0,1,3
19188,1142,54,5,1,1,1,5,19
15260,862,61,5,1,6,1,4,8
23011,936,36,5,1,0,0,4,3
477,984,42,5,1,2,0,3,6
1108,815,52,5,1,7,1,4,0
17279,868,23,5,1,7,0,4,8
6350,938,48,5,1,0,1,4,17
4732,936,30,5,1,4,2,2,18
10643,877,46,3,1,0,0,4,8
21438,861,39,5,1,0,1,4,8
2563,870,53,4,1,1,0,4,8
15978,1056,46,5,1,2,1,0,13
11540,863,32,4,1,2,1,4,8
15974,1081,29,3,1,0,1,1,3
20003,936,29,5,1,0,2,2,18
3094,895,62,3,1,6,0,4,4
2188,984,40,5,1,1,0,3,6
13997,828,54,5,1,3,0,4,0
5978,1086,29,4,1,1,0,1,3
20193,1078,43,5,1,0,0,1,3
18038,1094,37,5,1,2,0,1,3
13014,926,39,3,1,0,0,4,17
1618,942,34,5,1,1,0,4,17
4180,1001,36,5,1,0,0,0,15
9549,836,23,4,1,1,1,4,0
15747,907,56,5,1,3,0,4,4
8014,939,36,5,1,1,1,4,17
20269,614,35,5,1,0,0,0,14
18058,867,48,5,1,0,0,4,8
17675,918,36,5,1,3,0,4,4
7022,1022,25,4,1,0,0,0,7
15968,1072,36,5,1,0,0,1,3
6863,1066,50,5,1,1,1,0,13
14059,1001,34,5,1,5,0,0,15
12961,940,34,4,1,2,0,4,17
9109,1035,47,5,1,0,0,0,7
14193,876,64,4,1,1,1,4,8
13091,1094,29,5,1,0,0,1,3
11367,1022,25,5,1,1,0,0,7
10456,1116,47,4,1,0,0,3,12
3487,1056,26,3,1,0,1,0,13
13411,1078,35,5,1,0,0,1,3
1828,1080,43,5,1,0,0,1,3
1906,1081,47,3,1,0,0,1,3
3881,860,67,5,1,0,0,4,8
13402,927,20,3,1,1,1,4,17
2365,1047,66,5,1,1,1,0,13
11859,872,44,4,1,0,0,4,8
15500,936,65,5,1,1,2,2,16
13590,872,31,5,1,1,0,4,8
6627,975,50,3,1,1,1,3,6
14379,1078,43,5,1,2,1,1,3
14799,1022,27,3,1,2,0,0,7
9407,1094,39,5,1,1,1,1,3
14189,1129,34,3,1,0,0,3,12
10056,1081,25,5,1,4,1,1,3
1396,1081,36,4,1,0,1,1,3
10612,838,52,5,1,2,0,4,0
16808,834,42,5,1,3,1,4,0
18841,1081,46,5,1,0,1,1,3
18862,850,43,4,1,1,1,4,0
15752,907,43,5,1,0,0,4,4
12280,936,43,4,1,0,2,2,10
11196,936,49,5,1,1,2,2,11
19954,836,33,4,1,1,1,4,0
4421,933,38,5,1,0,1,4,17
14468,1086,37,4,1,2,0,1,3
17069,1037,47,4,1,0,0,0,7
6905,829,45,5,1,6,1,4,0
14619,882,65,5,1,0,0,4,8
998,854,29,5,1,0,1,4,8
9833,1089,54,5,1,0,0,1,3
21684,1008,43,5,1,2,1,0,15
9730,875,62,5,1,0,0,4,8
8094,936,41,4,1,0,2,2,18
7166,1099,48,4,1,4,1,1,3
21008,895,19,4,1,0,1,4,4
12572,1059,40,5,1,1,0,0,13
11953,824,35,5,1,0,1,4,0
14448,1028,65,5,1,2,0,0,7
14575,850,32,5,1,5,0,4,0
593,820,52,5,1,0,0,4,0
8845,725,53,3,1,0,2,2,11
20522,877,27,5,1,0,1,4,8
11530,862,37,5,1,0,1,4,8
4859,829,43,5,1,0,1,4,0
15801,1092,47,5,1,0,1,1,3
9122,825,26,5,1,0,1,4,0
14604,1081,39,5,1,1,0,1,3
9320,815,43,5,1,1,1,4,0
7215,1083,28,3,1,1,1,1,3
7446,907,53,5,1,4,1,4,4
11109,936,43,5,1,0,2,2,10
23482,862,48,3,1,0,1,4,8
19233,1078,43,5,1,7,0,1,3
12250,936,41,5,1,0,1,2,11
11644,835,55,4,1,4,0,4,0
11955,1077,33,3,1,0,0,1,3
16297,867,33,5,1,1,0,4,8
3596,1077,41,5,1,0,0,1,3
7948,862,34,4,1,3,0,4,8
13773,1070,27,4,1,0,0,0,13
8222,936,39,5,1,0,1,2,11
17067,836,58,3,1,5,0,4,0
16026,1056,57,5,1,1,0,0,13
10930,1083,30,3,1,0,0,1,3
3748,936,31,5,1,0,0,4,17
11067,866,38,5,1,1,0,4,8
5298,895,22,5,1,0,0,4,4
15599,1077,44,3,1,1,1,1,3
2840,1020,39,5,1,1,1,0,15
7445,1103,39,5,1,3,0,1,3
11041,1050,77,5,1,5,1,0,13
20974,895,49,5,1,0,1,4,4
2912,1125,33,5,1,0,0,3,12
23067,655,32,4,1,0,2,2,18
20448,1059,53,5,1,1,0,0,13
15652,1089,42,5,1,2,0,1,3
22145,936,26,3,1,4,2,2,10
2526,1078,39,5,1,1,1,1,3
13178,1025,53,5,1,1,0,0,7
587,1094,36,4,1,0,0,1,3
9446,1022,32,5,1,0,0,0,7
6560,895,35,3,1,2,1,4,4
19607,936,30,3,1,5,2,2,18
15589,867,43,5,1,2,1,4,8
19359,1081,51,4,1,1,1,1,3
1012,1094,37,5,1,2,0,1,3
22805,1081,28,5,1,2,0,1,3
9050,1189,38,3,1,5,0,0,7
6644,975,57,5,1,1,1,3,6
13385,1153,29,5,1,1,0,1,3
11197,936,29,5,1,3,2,2,11
9842,1078,38,5,1,0,1,1,3
19702,862,34,4,1,2,0,4,8
13438,1125,46,5,1,0,1,3,12
6503,903,46,5,1,1,1,4,4
15014,936,37,5,1,0,0,4,17
14814,1094,44,5,1,2,1,1,3
15829,1094,31,5,1,1,1,1,3
7629,1033,65,5,1,1,0,0,7
12317,875,65,5,1,1,0,4,8
183,1020,27,4,1,1,1,0,15
1765,1008,36,4,1,1,1,0,15
2707,862,28,4,1,1,0,4,8
7536,941,22,3,1,2,1,4,17
21047,1083,43,5,1,0,1,1,3
6255,836,65,4,1,4,0,4,0
14900,984,43,5,1,4,0,3,6
20005,828,46,5,1,3,0,4,0
17864,861,47,5,1,0,0,4,8
23362,834,45,5,1,6,0,4,0
5159,881,50,5,1,1,1,4,8
22013,833,40,4,1,0,0,4,0
606,1094,64,3,1,1,0,1,3
1483,860,31,5,1,0,0,4,8
5419,985,37,5,1,0,1,3,6
16011,1056,47,5,1,1,0,0,13
19264,862,28,5,1,6,1,4,8
3432,1056,39,4,1,1,1,0,13
22060,850,39,5,1,3,0,4,0
765,745,40,5,1,1,2,2,10
22236,1122,37,5,1,5,0,3,12
12720,1110,41,4,1,3,0,1,3
8824,936,24,5,1,1,2,2,9
17299,825,68,4,1,1,0,4,0
22255,862,48,5,1,0,0,4,8
2659,859,57,5,1,2,1,4,8
3963,1094,48,5,1,0,1,1,3
12152,1068,41,5,1,6,0,0,13
28,684,53,5,1,2,2,2,11
11274,829,66,5,1,0,0,4,0
19839,875,34,5,1,4,0,4,8
9326,959,45,4,1,0,1,3,6
9107,1094,39,5,1,0,1,1,3
7769,1016,44,3,1,3,0,0,15
2570,1054,37,5,1,2,0,0,13
20789,862,33,5,1,1,1,4,8
748,886,54,3,1,1,1,4,8
1786,867,41,5,1,0,0,4,8
22604,1081,56,5,1,6,0,1,3
17057,936,31,5,1,0,2,2,10
17685,1092,53,5,1,4,0,1,3
4602,1094,32,5,1,1,0,1,3
10080,863,66,5,1,0,0,4,8
7730,635,28,5,1,0,1,2,11
12437,936,66,5,1,3,1,4,17
2490,872,39,4,1,0,0,4,8
8186,820,48,5,1,0,1,4,0
8954,1079,40,3,1,5,0,1,3
14939,878,41,5,1,0,1,4,8
20852,1078,33,5,1,0,0,1,3
5277,1078,34,5,1,0,0,1,3
2973,1094,57,5,1,4,0,1,3
18067,1095,33,5,1,2,1,1,3
22739,1087,24,5,1,0,1,1,3
496,850,41,5,1,1,1,4,0
9988,1110,30,5,1,3,0,1,3
2444,1085,39,4,1,1,1,1,3
4229,1053,51,5,1,5,0,0,13
10702,871,55,5,1,0,0,4,8
5575,1081,38,5,1,0,0,1,3
13880,1095,35,4,1,0,1,1,3
5876,833,50,3,1,2,1,4,0
5056,1095,32,4,1,0,1,1,3
20343,857,34,5,1,2,1,4,8
6692,1111,57,5,1,1,0,1,3
7747,824,29,3,1,0,1,4,0
2960,1078,40,5,1,3,0,1,3
9889,588,32,5,1,0,0,0,14
8572,873,33,5,1,1,0,4,8
6133,862,46,5,1,0,1,4,8
14136,862,49,4,1,1,1,4,8
6933,850,48,5,1,0,0,4,0
21169,1002,52,4,1,0,0,0,15
2889,863,66,5,1,0,0,4,8
2255,875,45,5,1,1,0,4,8
13447,1125,54,5,1,0,1,3,12
23346,834,42,5,1,4,0,4,0
18922,674,58,5,1,0,1,2,11
17706,936,33,5,1,1,2,2,18
4569,820,48,5,1,0,0,4,0
21216,873,54,5,1,2,1,4,8
13611,1077,35,5,1,1,0,1,3
8593,1078,53,5,1,1,0,1,3
17397,1068,33,5,1,1,0,0,13
23399,1110,38,5,1,3,1,1,3
12043,1059,39,4,1,6,0,0,13
8786,936,62,5,1,0,1,4,17
11263,936,48,5,1,0,2,2,11
6268,829,58,5,1,1,0,4,0
15991,1056,22,5,1,0,0,0,13
13653,1078,53,5,1,1,0,1,3
17323,936,29,5,1,0,2,2,18
9226,1086,50,4,1,0,0,1,3
13276,936,46,5,1,0,1,4,17
11721,927,46,3,1,0,1,4,17
13932,1110,32,5,1,2,0,1,3
5370,877,67,5,1,0,0,4,8
17796,936,29,4,1,0,2,2,11
19095,1025,24,5,1,1,0,0,7
7001,1078,46,5,1,0,0,1,3
15853,1077,38,5,1,0,0,1,3
19104,1121,55,4,1,2,0,3,12
1216,1028,44,5,1,3,0,0,7
13641,1078,38,3,1,0,0,1,3
8825,1094,59,4,1,2,0,1,3
19080,1077,42,5,1,0,0,1,3
2034,1072,67,5,1,1,0,1,3
12960,1078,75,5,1,1,1,1,3
10715,1083,31,5,1,4,0,1,3
7755,635,36,5,1,0,1,2,11
15041,921,54,4,1,0,0,4,17
1196,1110,38,3,1,1,0,1,3
4419,1094,38,4,1,0,0,1,3
7458,907,49,5,1,1,1,4,4
12089,985,59,5,1,0,0,3,6
5429,877,33,4,1,0,0,4,8
6662,907,59,5,1,0,0,4,4
5359,1095,31,5,1,7,1,1,3
16075,936,43,5,1,1,1,4,17
20904,890,51,5,1,3,0,4,4
11852,1045,33,5,1,0,0,0,13
2329,1022,59,5,1,2,0,0,7
22216,784,33,5,1,1,2,2,10
13719,1072,26,4,1,0,1,1,3
3973,936,39,4,1,6,2,2,11
12343,823,49,3,1,0,1,4,0
10687,1083,45,5,1,2,0,1,3
6546,1033,36,3,1,0,0,0,7
19246,829,39,5,1,0,1,4,0
1599,1051,25,3,1,1,1,0,13
13702,873,45,5,1,2,1,4,8
14915,828,31,5,1,5,0,4,0
13424,1094,51,5,1,0,1,1,3
18968,1084,39,4,1,4,0,1,3
18277,854,39,5,1,0,0,4,8
22566,867,34,3,1,1,1,4,8
2783,864,36,5,1,0,1,4,8
21094,1030,52,5,1,6,0,0,7
17580,1110,44,4,1,0,0,1,3
13015,1042,67,5,1,6,0,0,13
6632,975,31,5,1,1,1,3,6
9626,872,36,4,1,1,0,4,8
6666,1085,50,3,1,0,0,1,3
384,936,29,5,1,0,0,4,17
3222,1009,33,5,1,0,0,0,15
7419,1100,28,5,1,2,1,1,3
14154,1129,38,4,1,0,0,3,12
10078,936,44,5,1,0,1,2,11
12593,984,46,5,1,0,1,3,6
14621,966,36,5,1,0,0,3,6
4157,936,43,5,1,1,2,2,5
12245,1110,48,5,1,2,0,1,3
23344,1110,25,5,1,0,1,1,3
17058,944,41,4,1,0,0,4,17
3545,869,58,5,1,1,1,4,8
19201,1020,43,4,1,0,0,0,15
16925,927,19,5,1,1,1,4,17
22678,881,35,4,1,1,0,4,8
19199,1078,25,5,1,3,0,1,3
3326,984,46,5,1,1,0,3,6
2298,828,30,3,1,0,0,4,0
21280,903,46,3,1,3,0,4,4
3577,1077,47,4,1,0,0,1,3
23213,1087,50,5,1,1,1,1,3
3600,1077,35,5,1,1,0,1,3
12608,1100,29,3,1,0,1,1,3
12546,883,41,5,1,0,1,4,8
14963,862,50,4,1,5,0,4,8
10830,907,29,5,1,0,0,4,4
5609,1059,38,5,1,0,1,0,13
7665,1072,36,5,1,1,1,1,3
20552,867,31,5,1,0,1,4,8
14051,621,31,5,1,5,1,2,11
9490,854,32,5,1,0,0,4,8
14242,867,36,3,1,1,0,4,8
5576,831,64,5,1,1,1,4,0
16371,1081,56,5,1,2,1,1,3
13743,1078,42,5,1,1,1,1,3
17200,864,46,5,1,1,0,4,8
9357,854,48,5,1,0,0,4,8
11405,895,42,3,1,0,1,4,4
4886,823,53,3,1,1,0,4,0
4251,1024,66,5,1,0,0,0,7
6906,867,25,5,1,0,1,4,8
17052,936,46,5,1,1,2,2,10
13998,936,37,5,1,0,1,2,11
1593,1094,59,4,1,1,1,1,3
19360,1081,36,5,1,2,1,1,3
1741,984,60,5,1,1,1,3,6
8681,828,29,3,1,7,0,4,0
10747,1066,38,5,1,0,0,0,13
11506,941,60,5,1,0,0,4,17
5866,1033,52,5,1,6,1,0,7
5642,1099,50,5,1,0,1,1,3
9159,993,57,5,1,2,0,0,15
9486,843,32,3,1,1,0,4,0
11119,936,34,5,1,2,2,2,10
8421,1046,26,5,1,1,0,0,13
14644,1081,35,5,1,5,1,1,3
2681,1033,28,5,1,2,0,0,7
10664,1083,44,3,1,1,0,1,3
5627,936,36,4,1,4,2,2,10
20227,881,45,5,1,4,0,4,8
19850,1039,39,3,1,5,0,0,7
19543,1078,35,4,1,0,1,1,3
2747,732,43,4,1,0,2,2,10
8338,1098,35,5,1,6,0,1,3
10313,1033,46,5,1,1,0,0,7
1688,862,37,5,1,0,0,4,8
16507,936,59,3,1,0,2,2,11
16007,1056,59,3,1,1,0,0,13
19624,879,31,3,1,1,0,4,8
11030,877,49,5,1,1,0,4,8
6670,975,41,5,1,4,1,3,6
9000,909,32,5,1,1,0,4,4
8194,820,44,5,1,6,1,4,0
5040,1095,50,5,1,1,1,1,3
8070,998,48,5,1,0,0,0,15
18253,1095,34,5,1,1,1,1,3
1439,1081,51,5,1,0,1,1,3
15106,936,37,5,1,1,2,2,18
23472,855,32,5,1,0,0,4,8
9863,1078,30,5,1,1,0,1,3
5998,873,23,4,1,5,0,4,8
16289,1081,44,5,1,0,1,1,3
1734,841,38,4,1,3,0,4,0
23359,1110,63,5,1,0,1,1,3
3505,818,60,5,1,0,1,4,0
13729,868,44,4,1,5,0,4,8
11056,866,51,4,1,0,0,4,8
18837,830,48,5,1,0,0,4,0
21682,1008,50,5,1,0,1,0,15
2821,1084,50,4,1,1,1,1,3
2262,822,31,5,1,0,0,4,0
15770,1078,29,4,1,0,0,1,3
2641,649,37,5,1,3,1,2,11
1580,1078,43,5,1,1,1,1,3
11369,933,40,5,1,1,0,4,17
2525,872,54,5,1,0,0,4,8
11827,823,53,3,1,6,0,4,0
3219,862,62,5,1,4,1,4,8
853,1078,56,5,1,6,0,1,3
19843,742,66,4,1,3,2,2,11
9077,1123,31,5,1,0,0,3,12
9737,1056,63,4,1,0,0,0,13
19595,993,48,5,1,1,1,0,15
14065,830,60,5,1,0,0,4,0
8567,964,45,5,1,1,1,3,6
1073,831,20,5,1,1,0,4,0
5322,1011,30,4,1,1,1,0,15
14696,1072,52,3,1,1,0,1,3
7790,1059,65,4,1,1,0,0,13
5221,1099,62,3,1,1,0,1,3
7687,1114,78,5,1,0,0,3,12
977,936,21,4,1,3,0,4,17
13229,1054,35,5,1,0,0,0,13
19043,952,45,5,1,2,1,4,17
12299,873,43,4,1,7,0,4,8
14959,867,45,5,1,4,1,4,8
2294,1094,35,5,1,0,1,1,3
11528,1131,40,5,1,2,0,3,12
2806,827,26,5,1,0,0,4,0
449,872,48,5,1,0,0,4,8
12279,1059,53,3,1,0,0,0,13
6408,1082,63,5,1,0,0,1,3
6911,1084,43,5,1,1,1,1,3
20786,862,53,5,1,1,1,4,8
11228,872,37,5,1,0,0,4,8
10146,820,53,3,1,1,1,4,0
19830,829,55,5,1,0,0,4,0
6108,828,52,5,1,0,0,4,0
10083,1110,38,3,1,4,1,1,3
20663,726,29,5,1,0,2,2,11
5600,867,52,5,1,0,0,4,8
356,831,42,5,1,6,0,4,0
6890,936,24,5,1,1,0,0,14
8992,1118,51,5,1,3,0,3,12
21331,1092,31,5,1,0,0,1,3
21432,861,24,5,1,0,1,4,8
12096,1055,64,4,1,2,0,0,13
1594,942,52,4,1,4,0,4,17
19039,905,46,5,1,0,0,4,4
17509,1086,26,4,1,1,0,1,3
5927,917,64,5,1,0,0,4,4
1837,1094,36,3,1,0,0,1,3
20501,860,48,4,1,1,1,4,8
19000,863,32,3,1,0,1,4,8
15211,936,60,5,1,2,2,2,5
11961,829,46,5,1,1,0,4,0
22779,862,41,4,1,3,0,4,8
9884,1115,26,5,1,2,0,3,12
13319,1035,42,5,1,0,0,0,7
21287,1193,27,5,1,0,0,1,3
19323,1008,29,5,1,0,1,0,15
3845,1081,37,4,1,0,1,1,3
19617,936,56,5,1,4,0,0,14
12,1095,53,5,1,2,1,1,3
14982,895,53,5,1,0,1,4,4
18640,1081,41,4,1,5,1,1,3
11900,1052,46,3,1,6,1,0,13
4296,1081,47,5,1,0,1,1,3
22024,834,34,5,1,3,1,4,0
15622,949,52,5,1,0,1,4,17
19301,1078,45,4,1,0,1,1,3
20534,877,65,5,1,0,1,4,8
20932,861,72,5,1,2,1,4,8
3763,1086,41,4,1,1,1,1,3
15051,936,54,4,1,0,0,4,17
2239,872,65,5,1,0,0,4,8
19174,906,25,3,1,0,0,4,4
14227,867,50,5,1,2,0,4,8
4615,963,33,5,1,1,0,3,6
1014,936,40,5,1,0,0,4,17
19937,854,49,5,1,0,1,4,8
10256,895,38,5,1,0,0,4,4
12231,1074,61,5,1,0,0,1,3
864,1078,47,4,1,0,0,1,3
2374,1110,30,5,1,0,0,1,3
14057,1081,30,5,1,0,0,1,3
4851,829,60,5,1,0,1,4,0
20335,1078,40,5,1,3,0,1,3
9450,885,30,3,1,0,0,4,8
3992,1056,42,5,1,0,1,0,13
2727,1094,41,5,1,0,1,1,3
10033,1037,46,3,1,1,0,0,7
17909,861,43,3,1,1,0,4,8
17524,1081,34,5,1,0,1,1,3
18080,1079,39,5,1,0,1,1,3
6490,1095,42,5,1,0,0,1,3
6043,850,30,4,1,0,1,4,0
9606,872,31,5,1,2,0,4,8
19141,1121,48,5,1,0,0,3,12
5315,895,39,5,1,0,0,4,4
9054,1100,35,4,1,1,1,1,3
4930,823,52,4,1,0,0,4,0
17965,1110,30,3,1,0,0,1,3
9104,1035,28,4,1,0,0,0,7
321,831,50,5,1,3,0,4,0
22367,936,36,5,1,2,0,0,14
9659,828,41,5,1,0,1,4,0
12305,1081,33,5,1,1,1,1,3
3145,862,26,4,1,0,0,4,8
3576,869,53,3,1,1,1,4,8
6609,836,40,5,1,0,0,4,0
9126,984,50,5,1,0,1,3,6
6919,662,27,5,1,2,2,2,11
12312,996,45,5,1,4,0,0,15
10726,936,62,4,1,3,0,0,14
17006,867,35,5,1,1,0,4,8
11765,1079,62,5,1,1,0,1,3
7037,862,55,4,1,0,0,4,8
13222,1078,25,5,1,0,0,1,3
20785,1078,42,4,1,0,1,1,3
1718,964,36,5,1,0,1,3,6
17781,1060,58,5,1,2,0,0,13
5055,875,56,5,1,1,0,4,8
15647,940,34,5,1,0,0,4,17
8322,868,71,4,1,0,0,4,8
3206,909,35,5,1,0,0,4,4
4700,836,39,5,1,3,1,4,0
4019,1056,53,4,1,0,1,0,13
20329,872,46,5,1,0,0,4,8
3434,853,39,5,1,4,0,4,0
20679,862,40,5,1,7,1,4,8
717,937,45,5,1,1,0,4,17
10143,837,63,3,1,1,0,4,0
1493,860,43,3,1,0,0,4,8
6839,862,66,4,1,1,1,4,8
21734,872,48,5,1,1,0,4,8
20124,824,66,5,1,4,0,4,0
4189,1001,65,3,1,1,0,0,15
12241,964,44,5,1,0,0,3,6
7640,868,52,5,1,0,0,4,8
18908,1086,43,5,1,1,0,1,3
11890,872,39,5,1,4,0,4,8
10533,833,51,5,1,4,0,4,0
19143,997,57,5,1,0,1,0,15
1561,985,53,5,1,0,0,3,6
1124,875,64,5,1,0,0,4,8
15367,1083,29,3,1,2,0,1,3
15198,1033,33,4,1,1,1,0,7
19695,877,50,5,1,4,0,4,8
17306,825,27,5,1,1,0,4,0
5204,854,44,5,1,1,0,4,8
15088,936,34,4,1,2,2,2,10
22002,860,46,5,1,1,0,4,8
12481,936,42,5,1,1,1,4,17
18729,1077,31,5,1,0,0,1,3
8472,863,38,3,1,1,0,4,8
6180,936,38,3,1,5,0,0,14
1420,1094,42,5,1,5,0,1,3
22931,895,24,5,1,0,1,4,4
7131,936,51,5,1,7,1,2,11
4398,1094,35,4,1,0,0,1,3
7227,936,31,4,1,6,0,0,14
1916,1035,32,5,1,1,1,0,7
14580,850,48,5,1,3,1,4,0
16236,1138,38,4,1,3,0,5,19
22001,833,35,5,1,0,0,4,0
10346,1056,47,4,1,0,0,0,13
14852,862,30,3,1,1,0,4,8
4939,1110,46,5,1,0,0,1,3
18672,1079,34,5,1,0,1,1,3
4708,836,42,3,1,3,1,4,0
17638,862,46,5,1,0,1,4,8
18198,1096,35,4,1,0,0,1,3
15914,1047,34,5,1,0,0,0,13
20077,824,41,5,1,6,0,4,0
7463,936,39,5,1,1,2,2,9
4125,1098,26,4,1,2,1,1,3
9725,1056,28,5,1,0,0,0,13
824,886,32,5,1,1,1,4,8
18361,1077,50,5,1,0,1,1,3
22076,850,28,5,1,1,0,4,0
21030,1078,26,5,1,0,0,1,3
97,861,44,5,1,0,1,4,8
18722,829,42,4,1,0,0,4,0
14532,876,49,5,1,1,1,4,8
8852,1082,62,5,1,1,0,1,3
10424,1078,41,5,1,0,0,1,3
7928,866,58,5,1,6,1,4,8
2593,1089,53,5,1,1,1,1,3
20645,984,29,5,1,0,0,3,6
20845,940,50,4,1,0,0,4,17
11910,860,52,4,1,0,0,4,8
22457,862,59,4,1,0,1,4,8
8107,1078,30,3,1,0,1,1,3
12062,872,25,4,1,0,0,4,8
10791,996,48,5,1,0,0,0,15
8514,1008,46,4,1,1,1,0,15
18348,1150,37,5,1,2,0,1,3
14703,1072,68,5,1,0,0,1,3
12042,1092,33,4,1,1,0,1,3
4774,1059,52,5,1,0,1,0,13
15645,981,39,4,1,1,1,3,6
10201,936,36,5,1,1,2,2,16
13017,1059,56,4,1,1,1,0,13
663,620,42,5,1,1,0,0,14
1704,860,48,4,1,0,1,4,8
21838,1086,36,5,1,1,0,1,3
12451,872,66,5,1,1,0,4,8
5102,1078,43,5,1,1,0,1,3
12416,839,53,5,1,1,0,4,0
373,895,44,5,1,2,1,4,4
1959,872,28,5,1,3,1,4,8
7884,1078,46,5,1,1,0,1,3
21186,858,48,3,1,0,1,4,8
19267,829,52,5,1,1,0,4,0
8184,820,55,5,1,0,1,4,0
19094,1121,35,5,1,1,0,3,12
7055,1078,36,5,1,0,0,1,3
9687,828,45,5,1,1,0,4,0
6514,903,39,5,1,0,1,4,4
12143,1068,50,4,1,3,0,0,13
20560,867,24,4,1,0,1,4,8
12138,865,37,5,1,0,0,4,8
1986,1009,38,5,1,0,1,0,15
22038,860,64,5,1,1,0,4,8
3729,1080,58,3,1,2,1,1,3
20677,873,59,4,1,0,0,4,8
5503,1072,47,5,1,0,1,1,3
22131,936,32,5,1,1,2,2,10
9137,622,28,4,1,3,2,2,11
9910,860,47,5,1,0,0,4,8
3471,1056,54,4,1,1,1,0,13
14909,833,47,5,1,3,0,4,0
22294,1077,58,4,1,0,1,1,3
19016,949,55,5,1,0,0,4,17
14215,857,37,5,1,0,1,4,8
8353,876,36,5,1,0,1,4,8
3221,1104,48,5,1,0,1,1,3
15263,1078,56,4,1,0,0,1,3
8799,881,32,5,1,0,0,4,8
20099,823,26,4,1,2,0,4,0
2616,1044,41,5,1,3,0,0,13
15851,1077,47,4,1,1,0,1,3
14549,862,66,5,1,2,0,4,8
18955,936,23,5,1,1,2,2,5
154,829,44,3,1,0,1,4,0
5230,1094,28,3,1,0,1,1,3
11447,1022,53,3,1,0,0,0,7
2643,1044,49,5,1,4,0,0,13
10539,860,67,5,1,1,0,4,8
18852,830,52,5,1,3,0,4,0
10966,1094,47,5,1,1,0,1,3
8665,1083,34,3,1,1,0,1,3
4714,1027,42,5,1,3,0,0,7
4246,1053,45,3,1,0,0,0,13
1625,1078,44,4,1,1,1,1,3
15980,1056,32,5,1,0,1,0,13
1377,867,49,5,1,2,0,4,8
3724,1022,50,4,1,0,1,0,7
2822,788,53,5,1,1,2,2,11
17026,820,45,3,1,1,0,4,0
20899,862,50,5,1,0,0,4,8
7692,936,54,4,1,1,0,4,17
5155,881,24,5,1,1,1,4,8
10570,1110,39,5,1,3,0,1,3
2074,1072,33,5,1,1,1,1,3
18743,1077,24,4,1,2,0,1,3
12047,1080,32,4,1,1,0,1,3
17877,850,26,5,1,0,0,4,0
11602,835,68,3,1,0,0,4,0
4257,1081,27,4,1,0,0,1,3
16562,1065,46,3,1,0,0,0,13
22923,905,36,4,1,6,0,4,4
16359,1022,29,5,1,0,0,0,7
3168,1022,45,5,1,6,0,0,7
15361,936,37,5,1,1,1,2,11
21953,1080,28,4,1,7,0,1,3
7857,1078,55,3,1,0,0,1,3
5947,850,38,4,1,1,1,4,0
17582,824,42,5,1,0,1,4,0
11583,903,39,5,1,1,1,4,4
17393,912,75,5,1,1,0,4,4
20491,850,60,4,1,0,1,4,0
5181,927,60,5,1,0,0,4,17
21769,863,65,4,1,0,1,4,8
22634,1081,40,5,1,3,0,1,3
23129,1079,41,4,1,3,1,1,3
12923,1099,32,4,1,1,1,1,3
22960,1091,44,5,1,2,0,1,3
20236,831,56,5,1,7,1,4,0
19304,1103,41,5,1,3,0,1,3
2686,936,43,5,1,0,0,0,14
3259,1035,39,5,1,1,0,0,7
89,836,24,4,1,3,0,4,0
16584,1110,40,4,1,0,0,1,3
2798,1009,38,4,1,6,0,0,15
8891,867,23,5,1,2,0,4,8
20885,1099,60,4,1,1,1,1,3
4275,1086,33,5,1,0,0,1,3
1881,1094,26,5,1,0,0,1,3
1019,936,42,5,1,0,0,4,17
15470,974,45,5,1,6,0,3,6
7403,820,31,4,1,3,1,4,0
18518,936,27,4,1,0,2,2,18
8270,867,46,5,1,1,1,4,8
6672,863,70,5,1,1,1,4,8
71,822,36,5,1,0,0,4,0
10412,1033,37,3,1,0,0,0,7
9657,1095,47,5,1,0,0,1,3
19148,1078,31,3,1,1,0,1,3
5182,854,39,5,1,6,0,4,8
18149,1094,49,5,1,0,0,1,3
14778,1089,62,5,1,1,0,1,3
12321,1060,23,5,1,2,1,0,13
17452,1030,36,5,1,4,0,0,7
17357,936,46,5,1,0,2,2,18
19227,1078,64,5,1,2,0,1,3
5677,831,38,4,1,0,0,4,0
9362,868,35,4,1,1,1,4,8
8537,964,24,4,1,2,1,3,6
18251,862,45,4,1,0,0,4,8
1612,1051,33,5,1,1,1,0,13
9640,868,34,5,1,1,0,4,8
9887,794,38,4,1,0,2,2,11
